Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label
19:54:56.761719;IP;localhost;domain ; localhost;34299;;;;;;15833;3/0/1;CNAME;howtank.eu-west-3.elasticbeanstalk.com.,;A;1
19:54:56.763771;IP;localhost;domain ; localhost;34299;;;;;;25060;1/0/1;CNAME;howtank.eu-west-3.elasticbeanstalk.com.;-93;1
19:54:56.794296;IP;localhost;47474; localhost;domain;;;;;;33929;[1au];A?;outlook.live.com.;-45;1
19:54:56.794732;IP;localhost;domain ; localhost;47474;;;;;;33929;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:54:56.794773;IP;localhost;47474; localhost;domain;;;;;;30867;[1au];AAAA?;outlook.live.com.;-45;1
19:54:56.795139;IP;localhost;domain ; localhost;47474;;;;;;30867;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:54:56.985497;IP;localhost;58990; localhost;domain;;;;;;23837;[1au];A?;t.blablacar.com.;-44;1
19:54:56.986216;IP;localhost;58990; localhost;domain;;;;;;17704;[1au];AAAA?;t.blablacar.com.;-44;1
19:54:56.986337;IP;localhost;domain ; localhost;58990;;;;;;17704;0/0/1;-44;;;1
19:54:57.007588;IP;localhost;domain ; localhost;58990;;;;;;23837;1/0/1;A;35.244.244.45;-60;1
19:54:57.481209;IP;localhost;42120; localhost;domain;;;;;;5745;[1au];A?;anlc-hwtels.howtank.com.;-52;1
19:54:57.481671;IP;localhost;42120; localhost;domain;;;;;;38523;[1au];AAAA?;anlc-hwtels.howtank.com.;-52;1
19:54:57.503362;IP;localhost;domain ; localhost;42120;;;;;;5745;3/0/1;CNAME;analytics-1424815829.eu-west-3.elb.amazonaws.com.,;A;1
19:54:57.531050;IP;localhost;domain ; localhost;42120;;;;;;38523;1/0/1;CNAME;analytics-1424815829.eu-west-3.elb.amazonaws.com.;-111;1
19:54:57.649800;IP;localhost;48511; localhost;domain;;;;;;5835;[1au];A?;analytics.twitter.com.;-50;1
19:54:57.650175;IP;localhost;48511; localhost;domain;;;;;;45781;[1au];AAAA?;analytics.twitter.com.;-50;1
19:54:57.671441;IP;localhost;domain ; localhost;48511;;;;;;5835;6/0/1;CNAME;ads.twitter.com.,;CNAME;1
19:54:57.677491;IP;localhost;52513; localhost;domain;;;;;;4737;[1au];A?;t.co.;-33;1
19:54:57.677714;IP;localhost;domain ; localhost;52513;;;;;;4737;4/0/1;A;104.244.42.5,;A;1
19:54:57.677754;IP;localhost;52513; localhost;domain;;;;;;37516;[1au];AAAA?;t.co.;-33;1
19:54:57.695616;IP;localhost;domain ; localhost;48511;;;;;;45781;2/0/1;CNAME;ads.twitter.com.,;CNAME;1
19:54:57.699976;IP;localhost;domain ; localhost;52513;;;;;;37516;0/0/1;-33;;;1
19:54:57.793862;IP;localhost;52961; localhost;domain;;;;;;51910;[1au];A?;bam.nr-data.net.;-44;1
19:54:57.794055;IP;localhost;domain ; localhost;52961;;;;;;51910;4/0/1;A;162.247.242.18,;A;1
19:54:57.794090;IP;localhost;52961; localhost;domain;;;;;;7891;[1au];AAAA?;bam.nr-data.net.;-44;1
19:54:57.794267;IP;localhost;domain ; localhost;52961;;;;;;7891;0/0/1;-44;;;1
19:54:58.005986;IP;localhost;39349; localhost;domain;;;;;;15899;[1au];A?;www.google-analytics.com.;-53;1
19:54:58.006360;IP;localhost;domain ; localhost;39349;;;;;;15899;2/0/1;CNAME;www-google-analytics.l.google.com.,;A;1
19:54:58.006404;IP;localhost;39349; localhost;domain;;;;;;6697;[1au];AAAA?;www.google-analytics.com.;-53;1
19:54:58.006618;IP;localhost;domain ; localhost;39349;;;;;;6697;2/0/1;CNAME;www-google-analytics.l.google.com.,;AAAA;1
19:54:58.008448;IP;localhost;55165; localhost;domain;;;;;;43725;[1au];A?;www.google-analytics.com.;-53;1
19:54:58.008752;IP;localhost;domain ; localhost;55165;;;;;;43725;2/0/1;CNAME;www-google-analytics.l.google.com.,;A;1
19:54:58.033957;IP;localhost;33032; localhost;domain;;;;;;43721;[1au];A?;www.googletagservices.com.;-54;1
19:54:58.034302;IP;localhost;domain ; localhost;33032;;;;;;43721;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:54:58.034359;IP;localhost;33032; localhost;domain;;;;;;51927;[1au];AAAA?;www.googletagservices.com.;-54;1
19:54:58.034551;IP;localhost;domain ; localhost;33032;;;;;;51927;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:54:58.068625;IP;localhost;35976; localhost;domain;;;;;;23061;[1au];A?;www.googletagservices.com.;-54;1
19:54:58.069047;IP;localhost;domain ; localhost;35976;;;;;;23061;2/0/1;CNAME;pagead46.l.doubleclick.net.,;A;1
19:54:58.069116;IP;localhost;35976; localhost;domain;;;;;;54817;[1au];AAAA?;www.googletagservices.com.;-54;1
19:54:58.069343;IP;localhost;domain ; localhost;35976;;;;;;54817;2/0/1;CNAME;pagead46.l.doubleclick.net.,;AAAA;1
19:54:58.665669;IP;localhost;43343; localhost;domain;;;;;;27143;[1au];A?;www.1001jeux.fr.;-44;1
19:54:58.665954;IP;localhost;domain ; localhost;43343;;;;;;27143;2/0/1;A;104.26.3.46,;A;1
19:54:58.666001;IP;localhost;43343; localhost;domain;;;;;;22037;[1au];AAAA?;www.1001jeux.fr.;-44;1
19:54:58.666146;IP;localhost;domain ; localhost;43343;;;;;;22037;2/0/1;AAAA;2606:4700:20::681a:22e,;AAAA;1
19:55:00.670619;IP;localhost;47412; localhost;domain;;;;;;6048;[1au];A?;8455416.fls.doubleclick.net.;-56;1
19:55:00.671013;IP;localhost;47412; localhost;domain;;;;;;38827;[1au];AAAA?;8455416.fls.doubleclick.net.;-56;1
19:55:00.692896;IP;localhost;domain ; localhost;47412;;;;;;6048;2/0/1;CNAME;dart.l.doubleclick.net.,;A;1
19:55:00.716618;IP;localhost;domain ; localhost;47412;;;;;;38827;1/0/1;CNAME;dart.l.doubleclick.net.;-77;1
19:55:00.754344;IP;localhost;42791; localhost;domain;;;;;;52554;[1au];A?;www.dwin1.com.;-42;1
19:55:00.754990;IP;localhost;42791; localhost;domain;;;;;;51542;[1au];AAAA?;www.dwin1.com.;-42;1
19:55:00.777028;IP;localhost;domain ; localhost;42791;;;;;;52554;5/0/1;CNAME;d2pbcviywxotf2.cloudfront.net.,;A;1
19:55:00.778675;IP;localhost;domain ; localhost;42791;;;;;;51542;9/0/1;CNAME;d2pbcviywxotf2.cloudfront.net.,;AAAA;1
19:55:00.854804;IP;localhost;44463; localhost;domain;;;;;;61265;[1au];A?;i.realytics.io.;-43;1
19:55:00.855198;IP;localhost;44463; localhost;domain;;;;;;51035;[1au];AAAA?;i.realytics.io.;-43;1
19:55:00.864828;IP;localhost;33595; localhost;domain;;;;;;33602;[1au];A?;dcniko1cv0rz.cloudfront.net.;-56;1
19:55:00.865268;IP;localhost;33595; localhost;domain;;;;;;55116;[1au];AAAA?;dcniko1cv0rz.cloudfront.net.;-56;1
19:55:00.876415;IP;localhost;domain ; localhost;44463;;;;;;61265;1/0/1;A;35.180.14.42;-59;1
19:55:00.878685;IP;localhost;domain ; localhost;44463;;;;;;51035;0/0/1;-43;;;1
19:55:00.880811;IP;localhost;36506; localhost;domain;;;;;;16307;[1au];A?;blablacar-1.leadsmonitor.io.;-56;1
19:55:00.881162;IP;localhost;36506; localhost;domain;;;;;;30652;[1au];AAAA?;blablacar-1.leadsmonitor.io.;-56;1
19:55:00.887459;IP;localhost;domain ; localhost;33595;;;;;;33602;4/0/1;A;13.225.29.59,;A;1
19:55:00.889506;IP;localhost;domain ; localhost;33595;;;;;;55116;0/0/1;-56;;;1
19:55:00.890561;IP;localhost;48189; localhost;domain;;;;;;15126;[1au];A?;mmtro.com.;-38;1
19:55:00.890714;IP;localhost;domain ; localhost;48189;;;;;;15126;1/0/1;A;195.66.82.41;-54;1
19:55:00.890743;IP;localhost;48189; localhost;domain;;;;;;33565;[1au];AAAA?;mmtro.com.;-38;1
19:55:00.890894;IP;localhost;domain ; localhost;48189;;;;;;33565;0/0/1;-38;;;1
19:55:00.901832;IP;localhost;domain ; localhost;36506;;;;;;16307;2/0/1;CNAME;r2d2.leadsmonitor.io.,;A;1
19:55:00.912956;IP;localhost;38166; localhost;domain;;;;;;49499;[1au];A?;bat.bing.com.;-41;1
19:55:00.913387;IP;localhost;38166; localhost;domain;;;;;;36197;[1au];AAAA?;bat.bing.com.;-41;1
19:55:00.930215;IP;localhost;domain ; localhost;36506;;;;;;30652;1/0/1;CNAME;r2d2.leadsmonitor.io.;-75;1
19:55:00.934495;IP;localhost;domain ; localhost;38166;;;;;;49499;4/0/1;CNAME;bat-bing-com.a-0001.a-msedge.net.,;CNAME;1
19:55:00.957137;IP;localhost;domain ; localhost;38166;;;;;;36197;2/0/1;CNAME;bat-bing-com.a-0001.a-msedge.net.,;CNAME;1
19:55:00.996027;IP;localhost;42659; localhost;domain;;;;;;50974;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:00.996374;IP;localhost;domain ; localhost;42659;;;;;;50974;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:00.996415;IP;localhost;42659; localhost;domain;;;;;;22313;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:00.996627;IP;localhost;domain ; localhost;42659;;;;;;22313;5/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:01.003879;IP;localhost;38264; localhost;domain;;;;;;6590;[1au];A?;status.geotrust.com.;-48;1
19:55:01.004381;IP;localhost;38264; localhost;domain;;;;;;13772;[1au];AAAA?;status.geotrust.com.;-48;1
19:55:01.028400;IP;localhost;domain ; localhost;38264;;;;;;6590;3/0/1;CNAME;ocsp.digicert.com.,;CNAME;1
19:55:01.030351;IP;localhost;domain ; localhost;38264;;;;;;13772;2/0/1;CNAME;ocsp.digicert.com.,;CNAME;1
19:55:01.251882;IP;localhost;37814; localhost;domain;;;;;;28337;[1au];A?;status.rapidssl.com.;-48;1
19:55:01.252314;IP;localhost;37814; localhost;domain;;;;;;2748;[1au];AAAA?;status.rapidssl.com.;-48;1
19:55:01.274815;IP;localhost;domain ; localhost;37814;;;;;;28337;3/0/1;CNAME;ocsp.digicert.com.,;CNAME;1
19:55:01.279889;IP;localhost;domain ; localhost;37814;;;;;;2748;2/0/1;CNAME;ocsp.digicert.com.,;CNAME;1
19:55:02.278785;IP;localhost;58267; localhost;domain;;;;;;63084;[1au];A?;outlook.live.com.;-45;1
19:55:02.279260;IP;localhost;domain ; localhost;58267;;;;;;63084;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:02.279299;IP;localhost;58267; localhost;domain;;;;;;3703;[1au];AAAA?;outlook.live.com.;-45;1
19:55:02.279663;IP;localhost;domain ; localhost;58267;;;;;;3703;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:02.327337;IP;localhost;45527; localhost;domain;;;;;;29900;[1au];A?;outlook.live.com.;-45;1
19:55:02.327828;IP;localhost;domain ; localhost;45527;;;;;;29900;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:02.327975;IP;localhost;45527; localhost;domain;;;;;;41174;[1au];AAAA?;outlook.live.com.;-45;1
19:55:02.328262;IP;localhost;domain ; localhost;45527;;;;;;41174;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:03.065473;IP;localhost;38294; localhost;domain;;;;;;30478;[1au];A?;edge.blablacar.fr.;-46;1
19:55:03.065747;IP;localhost;domain ; localhost;38294;;;;;;30478;1/0/1;A;35.244.244.45;-62;1
19:55:03.065798;IP;localhost;38294; localhost;domain;;;;;;20248;[1au];AAAA?;edge.blablacar.fr.;-46;1
19:55:03.065894;IP;localhost;domain ; localhost;38294;;;;;;20248;0/0/1;-46;;;1
19:55:03.519980;IP;localhost;50173; localhost;domain;;;;;;39276;[1au];A?;blablacar-2.leadsmonitor.io.;-56;1
19:55:03.520472;IP;localhost;50173; localhost;domain;;;;;;55670;[1au];AAAA?;blablacar-2.leadsmonitor.io.;-56;1
19:55:03.542252;IP;localhost;domain ; localhost;50173;;;;;;39276;2/0/1;CNAME;c3po.leadsmonitor.io.,;A;1
19:55:03.568205;IP;localhost;domain ; localhost;50173;;;;;;55670;1/0/1;CNAME;c3po.leadsmonitor.io.;-75;1
19:55:04.624226;IP;localhost;40242; localhost;domain;;;;;;33526;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:04.624595;IP;localhost;domain ; localhost;40242;;;;;;33526;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:04.624633;IP;localhost;40242; localhost;domain;;;;;;5637;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:04.624928;IP;localhost;domain ; localhost;40242;;;;;;5637;5/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:04.635734;IP;localhost;34445; localhost;domain;;;;;;36424;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:04.636048;IP;localhost;domain ; localhost;34445;;;;;;36424;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:04.636083;IP;localhost;34445; localhost;domain;;;;;;64082;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:04.636283;IP;localhost;domain ; localhost;34445;;;;;;64082;5/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:04.639496;IP;localhost;42610; localhost;domain;;;;;;38532;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:04.639814;IP;localhost;domain ; localhost;42610;;;;;;38532;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:04.639854;IP;localhost;42610; localhost;domain;;;;;;40590;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:04.640117;IP;localhost;domain ; localhost;42610;;;;;;40590;5/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:05.446907;IP;localhost;50997; localhost;domain;;;;;;55;[1au];A?;customer.fra-01.braze.eu.;-53;1
19:55:05.447400;IP;localhost;50997; localhost;domain;;;;;;51265;[1au];AAAA?;customer.fra-01.braze.eu.;-53;1
19:55:05.468879;IP;localhost;domain ; localhost;50997;;;;;;55;2/0/1;CNAME;d2.shared.global.fastly.net.,;A;1
19:55:05.493409;IP;localhost;domain ; localhost;50997;;;;;;51265;1/0/1;CNAME;d2.shared.global.fastly.net.;-94;1
19:55:05.516542;IP;localhost;49195; localhost;domain;;;;;;32280;[1au];A?;cdn.mmtro.com.;-42;1
19:55:05.519503;IP;localhost;49195; localhost;domain;;;;;;31266;[1au];AAAA?;cdn.mmtro.com.;-42;1
19:55:05.539499;IP;localhost;domain ; localhost;49195;;;;;;32280;5/0/1;CNAME;d3fm84incnm092.cloudfront.net.,;A;1
19:55:05.544464;IP;localhost;domain ; localhost;49195;;;;;;31266;9/0/1;CNAME;d3fm84incnm092.cloudfront.net.,;AAAA;1
19:55:05.751389;IP;localhost;43325; localhost;domain;;;;;;13;[1au];A?;tp.realytics.io.;-44;1
19:55:05.752041;IP;localhost;43325; localhost;domain;;;;;;55320;[1au];AAAA?;tp.realytics.io.;-44;1
19:55:05.775640;IP;localhost;domain ; localhost;43325;;;;;;55320;0/0/1;-44;;;1
19:55:05.775650;IP;localhost;domain ; localhost;43325;;;;;;13;1/0/1;A;35.180.59.44;-60;1
19:55:07.193714;IP;localhost;42679; localhost;domain;;;;;;238;[1au];A?;api.realytics.io.;-45;1
19:55:07.194175;IP;localhost;42679; localhost;domain;;;;;;22776;[1au];AAAA?;api.realytics.io.;-45;1
19:55:07.215361;IP;localhost;domain ; localhost;42679;;;;;;238;1/0/1;A;35.180.59.44;-61;1
19:55:07.218129;IP;localhost;domain ; localhost;42679;;;;;;22776;0/0/1;-45;;;1
19:55:07.348196;IP;localhost;41899; localhost;domain;;;;;;35049;[1au];A?;bam.nr-data.net.;-44;1
19:55:07.348578;IP;localhost;domain ; localhost;41899;;;;;;35049;4/0/1;A;162.247.242.18,;A;1
19:55:07.348632;IP;localhost;41899; localhost;domain;;;;;;46326;[1au];AAAA?;bam.nr-data.net.;-44;1
19:55:07.348788;IP;localhost;domain ; localhost;41899;;;;;;46326;0/0/1;-44;;;1
19:55:07.472918;IP;localhost;51550; localhost;domain;;;;;;47564;[1au];A?;bam.nr-data.net.;-44;1
19:55:07.473169;IP;localhost;domain ; localhost;51550;;;;;;47564;4/0/1;A;162.247.242.18,;A;1
19:55:07.473316;IP;localhost;51550; localhost;domain;;;;;;58838;[1au];AAAA?;bam.nr-data.net.;-44;1
19:55:07.473424;IP;localhost;domain ; localhost;51550;;;;;;58838;0/0/1;-44;;;1
19:55:11.260208;IP;localhost;38523; localhost;domain;;;;;;31407;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:11.260774;IP;localhost;38523; localhost;domain;;;;;;46777;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:11.284031;IP;localhost;domain ; localhost;38523;;;;;;46777;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:11.284140;IP;localhost;domain ; localhost;38523;;;;;;31407;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:11.415904;IP;localhost;40187; localhost;domain;;;;;;20272;[1au];A?;outlook.live.com.;-45;1
19:55:11.416292;IP;localhost;domain ; localhost;40187;;;;;;20272;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:11.416362;IP;localhost;40187; localhost;domain;;;;;;6970;[1au];AAAA?;outlook.live.com.;-45;1
19:55:11.416655;IP;localhost;domain ; localhost;40187;;;;;;6970;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:11.444378;IP;localhost;39526; localhost;domain;;;;;;37795;[1au];A?;outlook.live.com.;-45;1
19:55:11.444823;IP;localhost;domain ; localhost;39526;;;;;;37795;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:11.444861;IP;localhost;39526; localhost;domain;;;;;;30638;[1au];AAAA?;outlook.live.com.;-45;1
19:55:11.445124;IP;localhost;domain ; localhost;39526;;;;;;30638;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1
19:55:11.513942;IP;localhost;49607; localhost;domain;;;;;;53743;[1au];A?;static.h-bid.com.;-45;1
19:55:11.514568;IP;localhost;49607; localhost;domain;;;;;;49658;[1au];AAAA?;static.h-bid.com.;-45;1
19:55:11.516728;IP;localhost;35917; localhost;domain;;;;;;55708;[1au];A?;static.h-bid.com.;-45;1
19:55:11.536032;IP;localhost;domain ; localhost;49607;;;;;;53743;2/0/1;CNAME;429520581.r.cdnsun.net.,;A;1
19:55:11.536076;IP;localhost;domain ; localhost;35917;;;;;;55708;2/0/1;CNAME;429520581.r.cdnsun.net.,;A;1
19:55:11.538649;IP;localhost;domain ; localhost;49607;;;;;;49658;1/0/1;CNAME;429520581.r.cdnsun.net.;-81;1
19:55:12.068625;IP;localhost;33741; localhost;domain;;;;;;10196;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:12.068973;IP;localhost;domain ; localhost;33741;;;;;;10196;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.069011;IP;localhost;33741; localhost;domain;;;;;;25566;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:12.069227;IP;localhost;domain ; localhost;33741;;;;;;25566;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.074955;IP;localhost;50154; localhost;domain;;;;;;10175;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:12.075427;IP;localhost;domain ; localhost;50154;;;;;;10175;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.075479;IP;localhost;50154; localhost;domain;;;;;;11209;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:12.075695;IP;localhost;domain ; localhost;50154;;;;;;11209;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.087034;IP;localhost;47611; localhost;domain;;;;;;33565;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:12.087382;IP;localhost;domain ; localhost;47611;;;;;;33565;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.087421;IP;localhost;47611; localhost;domain;;;;;;808;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:12.087724;IP;localhost;domain ; localhost;47611;;;;;;808;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.761325;IP;localhost;53516; localhost;domain;;;;;;48620;[1au];A?;vendorlist.consensu.org.;-52;1
19:55:12.761735;IP;localhost;53516; localhost;domain;;;;;;48632;[1au];AAAA?;vendorlist.consensu.org.;-52;1
19:55:12.762895;IP;localhost;55061; localhost;domain;;;;;;6584;[1au];A?;vendorlist.consensu.org.;-52;1
19:55:12.783787;IP;localhost;domain ; localhost;53516;;;;;;48620;5/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;A;1
19:55:12.783886;IP;localhost;domain ; localhost;55061;;;;;;6584;5/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;A;1
19:55:12.786278;IP;localhost;domain ; localhost;53516;;;;;;48632;9/0/1;CNAME;dzp5etodm9s0j.cloudfront.net.,;AAAA;1
19:55:12.835798;IP;localhost;59477; localhost;domain;;;;;;19091;[1au];A?;outlook-1.cdn.office.net.;-53;1
19:55:12.836650;IP;localhost;domain ; localhost;59477;;;;;;19091;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:12.836719;IP;localhost;59477; localhost;domain;;;;;;10912;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1
19:55:12.837166;IP;localhost;domain ; localhost;59477;;;;;;10912;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1
19:55:13.195517;IP;localhost;41142; localhost;domain;;;;;;53697;[1au];A?;api.rlcdn.com.;-42;1
19:55:13.197450;IP;localhost;41142; localhost;domain;;;;;;45516;[1au];AAAA?;api.rlcdn.com.;-42;1
19:55:13.197678;IP;localhost;domain ; localhost;41142;;;;;;45516;0/0/1;-42;;;1
19:55:13.198945;IP;localhost;53651; localhost;domain;;;;;;34106;[1au];A?;api.rlcdn.com.;-42;1
19:55:13.217691;IP;localhost;domain ; localhost;41142;;;;;;53697;1/0/1;A;35.244.174.68;-58;1
19:55:13.217730;IP;localhost;domain ; localhost;53651;;;;;;34106;1/0/1;A;35.244.174.68;-58;1
19:55:15.303984;IP;localhost;40615; localhost;domain;;;;;;367;[1au];A?;snigel-d.openx.net.;-47;1
19:55:15.304241;IP;localhost;domain ; localhost;40615;;;;;;367;1/0/1;A;34.95.120.147;-63;1
19:55:15.304762;IP;localhost;40615; localhost;domain;;;;;;377;[1au];AAAA?;snigel-d.openx.net.;-47;1
19:55:15.304912;IP;localhost;domain ; localhost;40615;;;;;;377;0/0/1;-47;;;1
19:55:15.366297;IP;localhost;42152; localhost;domain;;;;;;7635;[1au];A?;prg.smartadserver.com.;-50;1
19:55:15.366643;IP;localhost;domain ; localhost;42152;;;;;;7635;9/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
19:55:15.366678;IP;localhost;42152; localhost;domain;;;;;;55774;[1au];AAAA?;prg.smartadserver.com.;-50;1
19:55:15.366950;IP;localhost;domain ; localhost;42152;;;;;;55774;3/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
19:55:15.402301;IP;localhost;42501; localhost;domain;;;;;;58109;[1au];A?;prg.smartadserver.com.;-50;1
19:55:15.402685;IP;localhost;domain ; localhost;42501;;;;;;58109;9/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
19:55:15.402726;IP;localhost;42501; localhost;domain;;;;;;26120;[1au];AAAA?;prg.smartadserver.com.;-50;1
19:55:15.403008;IP;localhost;domain ; localhost;42501;;;;;;26120;3/0/1;CNAME;prga.smartadserver.com.,;CNAME;1
19:55:15.484180;IP;localhost;51189; localhost;domain;;;;;;30101;[1au];A?;fastlane.rubiconproject.com.;-56;1
19:55:15.484542;IP;localhost;domain ; localhost;51189;;;;;;30101;7/0/1;CNAME;optimized-by.rubiconproject.net.akadns.net.,;CNAME;1
19:55:15.484579;IP;localhost;51189; localhost;domain;;;;;;51615;[1au];AAAA?;fastlane.rubiconproject.com.;-56;1
19:55:15.506727;IP;localhost;domain ; localhost;51189;;;;;;51615;2/0/1;CNAME;optimized-by.rubiconproject.net.akadns.net.,;CNAME;1
