Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label;;;;;;;;;;;;;;
19:49:04.172329;IP;localhost;domain ; localhost;35520;;;;;;34063;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1;;;;;;;;;;;;;;
19:49:05.111187;IP;localhost;46657; localhost;domain;;;;;;48718;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:05.111551;IP;localhost;domain ; localhost;46657;;;;;;48718;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:05.111588;IP;localhost;46657; localhost;domain;;;;;;30297;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:05.111890;IP;localhost;domain ; localhost;46657;;;;;;30297;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:05.119017;IP;localhost;53562; localhost;domain;;;;;;58104;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:05.119338;IP;localhost;domain ; localhost;53562;;;;;;58104;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:05.119372;IP;localhost;53562; localhost;domain;;;;;;27139;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:05.119670;IP;localhost;domain ; localhost;53562;;;;;;27139;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:05.135930;IP;localhost;48257; localhost;domain;;;;;;43003;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:05.136249;IP;localhost;domain ; localhost;48257;;;;;;43003;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:05.136285;IP;localhost;48257; localhost;domain;;;;;;49926;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:05.136530;IP;localhost;domain ; localhost;48257;;;;;;49926;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:07.000602;IP;localhost;35207; localhost;domain;;;;;;43245;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:07.000977;IP;localhost;domain ; localhost;35207;;;;;;43245;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:07.001016;IP;localhost;35207; localhost;domain;;;;;;4344;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:07.001222;IP;localhost;domain ; localhost;35207;;;;;;4344;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.140994;IP;localhost;60430; localhost;domain;;;;;;31047;[1au];A?;snippets.cdn.mozilla.net.;-53;1;;;;;;;;;;;;;;
19:49:08.141475;IP;localhost;60430; localhost;domain;;;;;;61777;[1au];AAAA?;snippets.cdn.mozilla.net.;-53;1;;;;;;;;;;;;;;
19:49:08.164924;IP;localhost;domain ; localhost;60430;;;;;;31047;5/0/1;CNAME;d228z91au11ukj.cloudfront.net.,;A;1;;;;;;;;;;;;;;
19:49:08.185888;IP;localhost;domain ; localhost;60430;;;;;;61777;1/0/1;CNAME;d228z91au11ukj.cloudfront.net.;-93;1;;;;;;;;;;;;;;
19:49:08.439649;IP;localhost;40473; localhost;domain;;;;;;2476;[1au];A?;incoming.telemetry.mozilla.org.;-59;1;;;;;;;;;;;;;;
19:49:08.440051;IP;localhost;40473; localhost;domain;;;;;;20919;[1au];AAAA?;incoming.telemetry.mozilla.org.;-59;1;;;;;;;;;;;;;;
19:49:08.456300;IP;localhost;60840; localhost;domain;;;;;;39270;[1au];A?;outlook.live.com.;-45;1;;;;;;;;;;;;;;
19:49:08.457187;IP;localhost;60840; localhost;domain;;;;;;30064;[1au];AAAA?;outlook.live.com.;-45;1;;;;;;;;;;;;;;
19:49:08.457479;IP;localhost;domain ; localhost;60840;;;;;;30064;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.463252;IP;localhost;domain ; localhost;40473;;;;;;2476;10/0/1;CNAME;telemetry-incoming.r53-2.services.mozilla.com.,;CNAME;1;;;;;;;;;;;;;;-321
19:49:08.478750;IP;localhost;domain ; localhost;60840;;;;;;39270;5/0/1;CNAME;live.ms-acdc.office.com.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.493699;IP;localhost;domain ; localhost;40473;;;;;;20919;2/0/1;CNAME;telemetry-incoming.r53-2.services.mozilla.com.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.539430;IP;localhost;42732; localhost;domain;;;;;;1996;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.539913;IP;localhost;domain ; localhost;42732;;;;;;1996;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.539958;IP;localhost;42732; localhost;domain;;;;;;52183;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.540170;IP;localhost;domain ; localhost;42732;;;;;;52183;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.573651;IP;localhost;49835; localhost;domain;;;;;;29878;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.574055;IP;localhost;domain ; localhost;49835;;;;;;29878;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.574097;IP;localhost;49835; localhost;domain;;;;;;30912;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.574306;IP;localhost;domain ; localhost;49835;;;;;;30912;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.582546;IP;localhost;52984; localhost;domain;;;;;;46328;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.582989;IP;localhost;domain ; localhost;52984;;;;;;46328;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.583036;IP;localhost;52984; localhost;domain;;;;;;18434;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.583355;IP;localhost;domain ; localhost;52984;;;;;;18434;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.606396;IP;localhost;40690; localhost;domain;;;;;;39944;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.606979;IP;localhost;domain ; localhost;40690;;;;;;39944;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:08.607025;IP;localhost;40690; localhost;domain;;;;;;5139;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:08.607576;IP;localhost;domain ; localhost;40690;;;;;;5139;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:09.066801;IP;localhost;33572; localhost;domain;;;;;;37236;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:09.067262;IP;localhost;domain ; localhost;33572;;;;;;37236;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:09.067309;IP;localhost;33572; localhost;domain;;;;;;37250;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:09.067736;IP;localhost;domain ; localhost;33572;;;;;;37250;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:09.099580;IP;localhost;48601; localhost;domain;;;;;;35543;[1au];A?;www.google.com.;-43;1;;;;;;;;;;;;;;
19:49:09.099783;IP;localhost;domain ; localhost;48601;;;;;;35543;1/0/1;A;216.58.215.36;-59;1;;;;;;;;;;;;;;
19:49:09.099814;IP;localhost;48601; localhost;domain;;;;;;39652;[1au];AAAA?;www.google.com.;-43;1;;;;;;;;;;;;;;
19:49:09.101504;IP;localhost;43063; localhost;domain;;;;;;29568;[1au];A?;www.google.com.;-43;1;;;;;;;;;;;;;;
19:49:09.101732;IP;localhost;domain ; localhost;43063;;;;;;29568;1/0/1;A;216.58.215.36;-59;1;;;;;;;;;;;;;;
19:49:09.124620;IP;localhost;domain ; localhost;48601;;;;;;39652;1/0/1;AAAA;2a00:1450:4007:817::2004;-71;1;;;;;;;;;;;;;;
19:49:09.429659;IP;localhost;40766; localhost;domain;;;;;;45947;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:09.430187;IP;localhost;40766; localhost;domain;;;;;;11142;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:09.430465;IP;localhost;domain ; localhost;40766;;;;;;11142;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:09.452415;IP;localhost;domain ; localhost;40766;;;;;;45947;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:09.546407;IP;localhost;53285; localhost;domain;;;;;;946;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:09.546888;IP;localhost;domain ; localhost;53285;;;;;;946;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:09.547310;IP;localhost;53285; localhost;domain;;;;;;47040;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:09.547697;IP;localhost;domain ; localhost;53285;;;;;;47040;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:10.547373;IP;localhost;52552; localhost;domain;;;;;;63941;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:10.547692;IP;localhost;domain ; localhost;52552;;;;;;63941;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:10.547759;IP;localhost;52552; localhost;domain;;;;;;11735;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:10.547981;IP;localhost;domain ; localhost;52552;;;;;;11735;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:10.723613;IP;localhost;48924; localhost;domain;;;;;;49812;[1au];A?;incoming.telemetry.mozilla.org.;-59;1;;;;;;;;;;;;;;
19:49:10.724007;IP;localhost;domain ; localhost;48924;;;;;;49812;10/0/1;CNAME;telemetry-incoming.r53-2.services.mozilla.com.,;CNAME;1;;;;;;;;;;;;;;-321
19:49:10.724045;IP;localhost;48924; localhost;domain;;;;;;35487;[1au];AAAA?;incoming.telemetry.mozilla.org.;-59;1;;;;;;;;;;;;;;
19:49:10.724263;IP;localhost;domain ; localhost;48924;;;;;;35487;2/0/1;CNAME;telemetry-incoming.r53-2.services.mozilla.com.,;CNAME;1;;;;;;;;;;;;;;
19:49:11.295930;IP;localhost;34666; localhost;domain;;;;;;32909;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:11.296254;IP;localhost;domain ; localhost;34666;;;;;;32909;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:11.296289;IP;localhost;34666; localhost;domain;;;;;;10392;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:11.296489;IP;localhost;domain ; localhost;34666;;;;;;10392;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:11.477211;IP;localhost;37476; localhost;domain;;;;;;1038;[1au];A?;www.google.com.;-43;1;;;;;;;;;;;;;;
19:49:11.477500;IP;localhost;domain ; localhost;37476;;;;;;1038;1/0/1;A;216.58.215.36;-59;1;;;;;;;;;;;;;;
19:49:11.478277;IP;localhost;37476; localhost;domain;;;;;;27672;[1au];AAAA?;www.google.com.;-43;1;;;;;;;;;;;;;;
19:49:11.478409;IP;localhost;domain ; localhost;37476;;;;;;27672;1/0/1;AAAA;2a00:1450:4007:817::2004;-71;1;;;;;;;;;;;;;;
19:49:11.478887;IP;localhost;49401; localhost;domain;;;;;;51237;[1au];A?;www.gstatic.com.;-44;1;;;;;;;;;;;;;;
19:49:11.479005;IP;localhost;domain ; localhost;49401;;;;;;51237;1/0/1;A;216.58.215.35;-60;1;;;;;;;;;;;;;;
19:49:11.479030;IP;localhost;49401; localhost;domain;;;;;;6188;[1au];AAAA?;www.gstatic.com.;-44;1;;;;;;;;;;;;;;
19:49:11.479174;IP;localhost;domain ; localhost;49401;;;;;;6188;1/0/1;AAAA;2a00:1450:4007:810::2003;-72;1;;;;;;;;;;;;;;
19:49:11.479849;IP;localhost;53421; localhost;domain;;;;;;38059;[1au];A?;encrypted-tbn0.gstatic.com.;-55;1;;;;;;;;;;;;;;
19:49:11.479997;IP;localhost;domain ; localhost;53421;;;;;;38059;1/0/1;A;216.58.204.110;-71;1;;;;;;;;;;;;;;
19:49:11.480027;IP;localhost;53421; localhost;domain;;;;;;52402;[1au];AAAA?;encrypted-tbn0.gstatic.com.;-55;1;;;;;;;;;;;;;;
19:49:11.505663;IP;localhost;domain ; localhost;53421;;;;;;52402;1/0/1;AAAA;2a00:1450:4007:80c::200e;-83;1;;;;;;;;;;;;;;
19:49:11.551548;IP;localhost;44958; localhost;domain;;;;;;53803;[1au];A?;incoming.telemetry.mozilla.org.;-59;1;;;;;;;;;;;;;;
19:49:11.551956;IP;localhost;domain ; localhost;44958;;;;;;53803;10/0/1;CNAME;telemetry-incoming.r53-2.services.mozilla.com.,;CNAME;1;;;;;;;;;;;;;;-321
19:49:11.551994;IP;localhost;44958; localhost;domain;;;;;;38454;[1au];AAAA?;incoming.telemetry.mozilla.org.;-59;1;;;;;;;;;;;;;;
19:49:11.552218;IP;localhost;domain ; localhost;44958;;;;;;38454;2/0/1;CNAME;telemetry-incoming.r53-2.services.mozilla.com.,;CNAME;1;;;;;;;;;;;;;;
19:49:12.842130;IP;localhost;53853; localhost;domain;;;;;;54229;[1au];A?;apis.google.com.;-44;1;;;;;;;;;;;;;;
19:49:12.842670;IP;localhost;53853; localhost;domain;;;;;;2016;[1au];AAAA?;apis.google.com.;-44;1;;;;;;;;;;;;;;
19:49:12.869352;IP;localhost;domain ; localhost;53853;;;;;;54229;2/0/1;CNAME;plus.l.google.com.,;A;1;;;;;;;;;;;;;;
19:49:12.871647;IP;localhost;domain ; localhost;53853;;;;;;2016;2/0/1;CNAME;plus.l.google.com.,;AAAA;1;;;;;;;;;;;;;;
19:49:12.921710;IP;localhost;40963; localhost;domain;;;;;;50056;[1au];A?;ocsp.pki.goog.;-42;1;;;;;;;;;;;;;;
19:49:12.922114;IP;localhost;40963; localhost;domain;;;;;;1940;[1au];AAAA?;ocsp.pki.goog.;-42;1;;;;;;;;;;;;;;
19:49:12.948221;IP;localhost;domain ; localhost;40963;;;;;;50056;2/0/1;CNAME;pki-goog.l.google.com.,;A;1;;;;;;;;;;;;;;
19:49:13.088255;IP;localhost;36224; localhost;domain;;;;;;4598;[1au];A?;ogs.google.com.;-43;1;;;;;;;;;;;;;;
19:49:13.088674;IP;localhost;36224; localhost;domain;;;;;;11520;[1au];AAAA?;ogs.google.com.;-43;1;;;;;;;;;;;;;;
19:49:13.109665;IP;localhost;domain ; localhost;36224;;;;;;4598;2/0/1;CNAME;www3.l.google.com.,;A;1;;;;;;;;;;;;;;
19:49:13.111877;IP;localhost;domain ; localhost;36224;;;;;;11520;2/0/1;CNAME;www3.l.google.com.,;AAAA;1;;;;;;;;;;;;;;
19:49:13.387993;IP;localhost;50565; localhost;domain;;;;;;43951;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.388502;IP;localhost;50565; localhost;domain;;;;;;13242;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.410771;IP;localhost;domain ; localhost;50565;;;;;;43951;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.412709;IP;localhost;domain ; localhost;50565;;;;;;13242;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.439863;IP;localhost;38398; localhost;domain;;;;;;19453;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.440178;IP;localhost;domain ; localhost;38398;;;;;;19453;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.440213;IP;localhost;38398; localhost;domain;;;;;;35591;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.462049;IP;localhost;domain ; localhost;38398;;;;;;35591;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.468179;IP;localhost;44965; localhost;domain;;;;;;50951;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.468491;IP;localhost;domain ; localhost;44965;;;;;;50951;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.468525;IP;localhost;44965; localhost;domain;;;;;;56081;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.468724;IP;localhost;domain ; localhost;44965;;;;;;56081;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.473038;IP;localhost;57566; localhost;domain;;;;;;51099;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.473348;IP;localhost;domain ; localhost;57566;;;;;;51099;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.473382;IP;localhost;57566; localhost;domain;;;;;;65445;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.473582;IP;localhost;domain ; localhost;57566;;;;;;65445;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.476003;IP;localhost;36406; localhost;domain;;;;;;64392;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.476303;IP;localhost;domain ; localhost;36406;;;;;;64392;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.476337;IP;localhost;36406; localhost;domain;;;;;;915;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.476538;IP;localhost;domain ; localhost;36406;;;;;;915;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.491311;IP;localhost;57408; localhost;domain;;;;;;815;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.491685;IP;localhost;domain ; localhost;57408;;;;;;815;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.491738;IP;localhost;57408; localhost;domain;;;;;;17209;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.491948;IP;localhost;domain ; localhost;57408;;;;;;17209;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.509761;IP;localhost;33551; localhost;domain;;;;;;59336;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.510136;IP;localhost;domain ; localhost;33551;;;;;;59336;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.511930;IP;localhost;33551; localhost;domain;;;;;;10195;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.512399;IP;localhost;domain ; localhost;33551;;;;;;10195;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.529902;IP;localhost;44136; localhost;domain;;;;;;64347;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.530269;IP;localhost;domain ; localhost;44136;;;;;;64347;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.530306;IP;localhost;44136; localhost;domain;;;;;;872;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.530562;IP;localhost;domain ; localhost;44136;;;;;;872;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.535621;IP;localhost;46143; localhost;domain;;;;;;57303;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.535930;IP;localhost;domain ; localhost;46143;;;;;;57303;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.535964;IP;localhost;46143; localhost;domain;;;;;;18402;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.536164;IP;localhost;domain ; localhost;46143;;;;;;18402;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.544001;IP;localhost;58271; localhost;domain;;;;;;53044;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.544364;IP;localhost;domain ; localhost;58271;;;;;;53044;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.544401;IP;localhost;58271; localhost;domain;;;;;;58174;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.544604;IP;localhost;domain ; localhost;58271;;;;;;58174;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.561147;IP;localhost;55520; localhost;domain;;;;;;26411;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.561519;IP;localhost;domain ; localhost;55520;;;;;;26411;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.562743;IP;localhost;55520; localhost;domain;;;;;;29494;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.563049;IP;localhost;domain ; localhost;55520;;;;;;29494;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.646440;IP;localhost;54015; localhost;domain;;;;;;21284;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.646752;IP;localhost;domain ; localhost;54015;;;;;;21284;3/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.646826;IP;localhost;54015; localhost;domain;;;;;;6959;[1au];AAAA?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
19:49:13.647055;IP;localhost;domain ; localhost;54015;;;;;;6959;4/0/1;CNAME;outlook-1.cdn.office.net.edgekey.net.,;CNAME;1;;;;;;;;;;;;;;
19:49:13.659777;IP;localhost;35330; localhost;domain;;;;;;27615;[1au];A?;outlook-1.cdn.office.net.;-53;1;;;;;;;;;;;;;;
