Heure;Protocole1;IPSource;PortSource;IPDestination;PortDestination;Protocole2;Typedepaquet;id;seq;length;Flags;A;B;C;D;Label;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;57624;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;61476;27936;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;61476;27936;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;6693;57880;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;57880;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;6693;58136;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;58136;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;61476;28192;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;61476;28192;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;61476;28448;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;61476;28448;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;6693;58392;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;58392;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;61476;28704;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;61476;28704;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;6693;58648;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;58648;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;61476;28960;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;61476;28960;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;6693;58904;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;58904;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;61476;29216;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;61476;29216;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo request;6693;59160;8;;;;;;0;;;;;;;;;;;;;;
18:37:32;IP;localhost;;localhost;;ICMP;echo reply;6693;59160;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;29472;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;29472;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;59416;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;59416;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;59672;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;59672;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;29728;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;29728;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;29984;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;29984;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;59928;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;59928;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;30240;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;30240;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;60184;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;60184;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;30496;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;30496;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;60440;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;60440;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;30752;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;30752;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;60696;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;60696;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;31008;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;31008;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;60952;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;60952;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;31264;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;31264;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;61208;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;61208;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;31520;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;31520;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;61464;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;61464;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;61476;31776;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;61476;31776;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo request;6693;61720;8;;;;;;0;;;;;;;;;;;;;;
18:37:33;IP;localhost;;localhost;;ICMP;echo reply;6693;61720;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;32032;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;32032;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;61976;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;61976;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;32288;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;32288;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;62232;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;62232;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;32544;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;32544;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;62488;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;62488;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;32800;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;32800;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;62744;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;62744;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;33056;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;33056;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;63000;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;63000;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;33312;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;33312;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;63256;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;63256;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;33568;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;33568;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;63512;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;63512;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;33824;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;33824;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;63768;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;63768;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;61476;34080;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;61476;34080;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo request;6693;64024;8;;;;;;0;;;;;;;;;;;;;;
18:37:34;IP;localhost;;localhost;;ICMP;echo reply;6693;64024;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;34336;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;34336;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;64280;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;64280;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;34592;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;34592;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;64536;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;64536;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;34848;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;34848;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;64792;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;64792;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;35104;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;35104;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;65048;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;65048;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;35360;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;35360;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;65304;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;65304;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;35616;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;35616;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;25;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;25;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;35872;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;35872;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;281;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;281;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;537;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;537;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;36128;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;36128;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;36384;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;36384;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;793;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;793;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;6693;1049;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;6693;1049;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo request;61476;36640;8;;;;;;0;;;;;;;;;;;;;;
18:37:35;IP;localhost;;localhost;;ICMP;echo reply;61476;36640;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;1305;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;1305;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;36896;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;36896;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;1561;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;1561;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;37152;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;37152;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;37408;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;37408;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;1817;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;1817;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;2073;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;2073;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;37664;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;37664;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;2329;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;2329;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;37920;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;37920;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;38176;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;38176;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;2585;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;2585;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;38432;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;38432;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;2841;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;2841;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;3097;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;3097;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;38688;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;38688;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;3353;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;3353;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;38944;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;38944;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;6693;3609;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;6693;3609;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo request;61476;39200;8;;;;;;0;;;;;;;;;;;;;;
18:37:36;IP;localhost;;localhost;;ICMP;echo reply;61476;39200;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;39456;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;39456;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;3865;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;3865;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;39712;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;39712;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;4121;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;4121;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;4377;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;4377;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;39968;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;39968;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;4633;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;4633;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;40224;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;40224;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;4889;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;4889;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;40480;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;40480;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;40736;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;40736;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;5145;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;5145;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;40992;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;40992;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;5401;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;5401;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;41248;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;41248;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;5657;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;5657;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;41504;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;41504;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;5913;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;5913;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;6693;6169;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;6693;6169;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo request;61476;41760;8;;;;;;0;;;;;;;;;;;;;;
18:37:37;IP;localhost;;localhost;;ICMP;echo reply;61476;41760;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;6693;6425;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;6693;6425;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;61476;42016;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;61476;42016;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;6693;6681;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;6693;6681;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;61476;42272;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;61476;42272;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;61476;42528;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;61476;42528;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;6693;6937;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;6693;6937;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;6693;7193;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;6693;7193;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;61476;42784;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;61476;42784;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;61476;43040;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;61476;43040;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;6693;7449;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo reply;6693;7449;8;;;;;;0;;;;;;;;;;;;;;
18:37:38;IP;localhost;;localhost;;ICMP;echo request;61476;43296;8;;;;;;0;;;;;;;;;;;;;;
